"Title","Description","Price","Condition","Ad Posted Date","Username of Seller"
"Huawei Mateview SE Standard Edition 23.8"" Monitor","Dimesnsions: Dimensions : W*H*D 538.5 mm × 413 mm × 174mm (including the support) , Weight : Approx. 3.4 kg, These measurements may vary depending on factors such as the underlyingtechnology, manufacturing process, and materials , Supporting tilting of 3° (±2°) backwards and 18° (±2°) forwards. Display : Size : 23.8 inches, Type : IPS LCD , Resolution : 1920 × 1080 pixels, 93 pixels perinch (PPI) , Aspect ratio : 16:9 , Viewing angle : 178 degrees, Color gamut : 90% P3 color gamut (100% sRGB) ,","रू. 25,500","| Brand New","6 months ago","Technoholic Nepal"
"HUAWEI IPS Display 23.8"" AD80 Monitor","Dimensions: Height: 425 mm, Width: 538.5 mm, Depth: 170 mm, Weight: Approx. 4.05 kg Display Size: 23.8 inches IPS 60 Hz, 16 : 9, 1920 x 1080 (FHD), Response Time: 5 ms Brightness: 250 nits (Typical) Colour Gamut: 72% NTSC (Typical) Colour Depth: 16.7 M Contrast Ratio: 1000 : 1 (Typical) Viewing Angle: 178 degrees EU Energy Efficiency Rating: E Vertical Tilt Angle: 5Â° depression / 22Â° elevation Supported Features: VESA Mount Support (100 x 100 mm), Toolless Maintaining: Input Port :VGA x 1, HDM","रू. 20,000","| Brand New","6 months ago","Technoholic Nepal"
"Dell Vostro 3667 Core I3 6 Gen 19"" Monitor","Dell Branded Vostro 3667 Core I3 Desktop Core i3 6100 Processor 8GB ram 128GB SSD 19"" monitor with horizontal line in taskbar below Price:21000.00","रू. 21,000","| Used","3 months ago","Computer Solution"
"Dell Monitor P2419h /Ips/Full Hd /24"" /75hz","Dell P2419H 24 Inch LED-Backlit, Anti-Glare, 3H Hard Coating IPS Monitor - (8 ms Response, FHD 1920 x 1080 at 60Hz, 1000:1 Contrast, with ComfortView DisplayPort, VGA, HDMI and USB), Black","रू. 37,000","| Brand New","5 years ago","Rhythm Kala Suppliers 9851126504"
"Dell S2421HN 24'' IPS Monitor Brand New","Dell 24 Monitor | S2421HN -60.45 cm (23.8 Inches) Black Full HD 1920 x 1080 @ 75 Hz 60.45 cm (23.8 inches) 2 x HDMI 1.4, audio line-out","रू. 21,100","| Brand New","9 months ago","Aztech Store"
"Xp-Pen Innovator 16 Pen Display Drawing Monitor","XP-PEN Innovator 16 Pen Display 15.6 Inch Drawing Monitor Full-Laminated Technology Graphics Monitor with Tilt Support Passive Pen and 8 Customizable Shortcut Keys(Supports 92% Adobe® RGB Color Gamut)","रू. 1,15,000","| Brand New","2 years ago","Rhythm Kala Suppliers 9851126504"
"Monitor Arm Dual","Dual monitor suppor","रू. 7,000","| Brand New","5 months ago","Pariland Technical Support"
"MSI Optix G241V Monitor Brand New On Sale","Panel Size 23.8"" (60cm) Panel Resolution 1920 x 1080 (FHD) Refresh Rate 75Hz Response time 1ms Panel Type IPS Brightness (nits) 250 nits Viewing Angle 178° (H)/178° (V) Aspect Ratio 16:09 Contrast Ratio 1000:01:00 Active Display Area (mm) 527.04(H) x 296.46(V) Pixel Pitch (H x V) 0.2745(H) x 0.2745(V) Surface Treatment Anti-glare Display Colors 16.7M Adobe RGB / DCI-P3 / sRGB 81.2% / 102.4% Video ports 1x Display Port (1.2a) 1x HDMI (1.4) Audio 1x Earphone out Kensington Lock YES","रू. 28,999","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"15 Led Digital Monitor On Sale","15 Led Monitor Brand New Brand Digital 1 year Warrenty Contact num:- 9843887869 viber/whatsapp facebook:- https://www.facebook.com/DeepwareOfficial Instagram:- https://www.instagram.com/deepwareofficial/","रू. 4,299","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"Xp-Pen Artist22e Pro Drawing Pen Graphic Monitor","XP-PEN Artist22E Pro Drawing Pen Display Graphic Monitor IPS Monitor 8192 Level Pen Pressure Drawing Pen Tablet Dual Monitor with 16 Express Keys and Adjustable Stand 21.5 Inch","रू. 1,16,000","| Brand New","2 years ago","Rhythm Kala Suppliers 9851126504"
"Dell 22″ Monitor SE2222H Brand New","Device Type: LED-backlit LCD monitor – 21.5″ Panel Type: VA Panel Aspect Ratio:16:09 Native Resolution : Full HD (1080p) 1920 x 1080 at 60 Hz Brightness : 250 cd/m² Response Time : 12 ms (grey-to-grey typical); 8 ms (grey-to-grey fast) Input Connectors: HDMI, VGA Contact num:- 9843887869 viber/whatsapp facebook:- https://www.facebook.com/DeepwareOfficial Instagram:- https://www.instagram.com/deepwareofficial/","रू. 19,990","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"Gigabyte G24F 2 Gaming Monitor On Sale","G24F 2 Gaming Monitor Specification Panel Size (diagonal) 23.8”SS IPS Display Viewing Area (HxV) 527.04x296.46 mm Panel Backlight/ Type Edge Display Surface(non-glare/ glare) Non-glare Color Saturation 95% DCI-P3, 125% sRGB True Resolution 1920 x 1080(FHD) Pixel Pitch 0.2745(H) x 0.2745(V) mm Brightness 300 cd/m2(TYP) Contrast Ratio 1100:1 Viewing Angle 178°(H)/178°(V) Display Colors 16.7M Response Time 1ms MPRT Refresh Rate 165Hz/OC 180Hz HDR HDR ready","रू. 30,999","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"19 Inch PS Tech Monitor LED Brand New","Brand ; Ps Tech 19 led Monitor One Year Warrenty !!! Contact num:- 9843887869 viber/whatsapp facebook:- https://www.facebook.com/DeepwareOfficial Instagram:- https://www.instagram.com/deepwareofficial/","रू. 5,699","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"Msi MP242 Pro Monitor Brand New","PANEL SIZE 23.8"" PANEL RESOLUTION 1920 x 1080 (Full HD) REFRESH RATE 75Hz RESPONSE TIME 5ms PANEL TYPE IPS BRIGHTNESS (NITS) 250 cd/m2 VIEWING ANGLE 178°(H) / 178°(V) ASPECT RATIO 16:09 CURVATURE Flat CONTRAST RATIO 1000:1 (TYP) sRGB 99.1% (CIE 1976) ACTIVE DISPLAY AREA (MM) 527.04(H) x 296.46(V) PIXEL PITCH (H X V) 0.2745(H) x 0.2745(V) SURFACE TREATMENT Anti-glare DISPLAY COLORS 16.7M COLOR BIT 6 bits + FRC KENSINGTON LOCK Yes I/O PORTS 1x HDMI (1.4) 1x D-Sub (VGA)","रू. 25,999","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"Msi 24; Artymis 242C 165hz Curved Monitor Brandnew","PANEL SIZE 23.6"" PANEL RESOLUTION 1920 x 1080 REFRESH RATE 165HZ RESPONSE TIME 1ms(MPRT) PANEL TYPE VA BRIGHTNESS (NITS) 250 (Typ.) VIEWING ANGLE 178°(H) / 178°(V) ASPECT RATIO 16:9 CURVATURE 1000R CONTRAST RATIO 3000:1 (Typ.)","रू. 40,999","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"MSI Optix G271 27"" 144Hz FHD IPS FreeSync Monitor","Gaming Monitor MSI Optix G271-68.58 cm (27 inch) IPS Gaming Monitor – Full HD - 144hz Refresh Rate - 1ms Response time – AMD Freeync for Esports Contact num:- 9843887869 viber/whatsapp facebook:- https://www.facebook.com/DeepwareOfficial Instagram:- https://www.instagram.com/deepwareofficial/","रू. 42,999","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"Gaming Monitor G24f2 Gigabyte Brand New","GAMINING MONITRO BRAND NEW ON SALE GIGABYTE G24F 24"" (23.8"" Viewable) 165Hz/170Hz(OC) 1920 x 1080 SS IPS, 1ms (MPRT), 90% DCI-P3, FreeSync Premium, 1x DisplayPort 1.2 (HDR Ready), 2x HDMI 2.0, 2x USB 3.0 Height Adjust Gaming Monitor ONE YEAR WARRENTY !!! Contact num:- 9843887869 viber/whatsapp facebook:- https://www.facebook.com/DeepwareOfficial Instagram:- https://www.instagram.com/deepwareofficial/","रू. 30,999","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"Dell 27 Inc Monitor 2721HN Brand New On Sale","Display: - Display diagonal:68.6 cm (27´´) - Display brightness (typical):300 cd/m² - Display resolution:1920 x 1080 pixels - Native aspect ratio:16:9 - Response time:8 ms - HD type:Full HD - Display technology:LCD - Backlight typeLED - Screen shape:Flat - Supported graphics resolutions:640 x 480 (VGA),720 x 400,800 x 600 (SVGA),1024 x 768 (XGA),1152 x 864 (XGA+),1280 x 1024 (SXGA),1600 x 900,1920 x 1080 (HD 1080) - Supported video modes480i,480p,576i,576p,720p,1080i,1080p","रू. 28,499","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"Dell 27 Gaming Monitor 2721HGF","The Dell S2721HGF is a great budget gaming monitor with a curved screen. It delivers smooth and responsive gameplay thanks to its low input lag, excellent response time, and 144Hz refresh rate. It has an optional Black Frame Insertion feature that can improve motion clarity, and it supports variable refresh rate technology to reduce screen tearing. It has a high contrast ratio to produce deep blacks, making it a good option for dark rooms, and it provides good visibility in bright settings. Alth","रू. 32,999","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"Dell Monitor 24 Inc 2421HN Full Hd Brand New","Dell Monitor 24inch/ Dell monitor /monitor /24 inch Ports & Slots: 1. Power Port | 2. DP Port 1.2 | 3. VGA Port Cables Included 1 x Power cable 1 x Dis Contact num:- 9843887869 viber/whatsapp facebook:- https://www.facebook.com/DeepwareOfficial Instagram:- https://www.instagram.com/deepwareofficial/","रू. 22,999","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"24 Inch Monitor Digital Brand Led On Sale","Brand Digital 24 lED Monitor Brand New On Sale 1 year warrenty Contact num:- 9843887869 viber/whatsapp facebook:- https://www.facebook.com/DeepwareOfficial Instagram:- https://www.instagram.com/deepwareofficial/","रू. 18,999","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"15 Led Ps Tech Brand New Monitor On Sale","15 LED PSTECH BRAND NEW MONITOR ON SALE @ 5000 !!! ONE YEAR WARRRENTY !!!! Contact num:- 9843887869 viber/whatsapp facebook:- https://www.facebook.com/DeepwareOfficial Instagram:- https://www.instagram.com/deepwareofficial/","रू. 4,999","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"17 Digital Led Monitor Brand New On Sale","17 Digital Brand Led Monitor One Year Warrenty Contact num:- 9843887869 viber/whatsapp facebook:- https://www.facebook.com/DeepwareOfficial Instagram:- https://www.instagram.com/deepwareofficial/","रू. 5,299","| Brand New","1 years ago","Deepware Technical Solution Pvt. Ltd."
"HiTech Monitor","Screen Resolution: 1440*900p Pannel Size: 19 inch 473.76×296.1mm (HxV) Viewing Angle H160/V140 Max Brightness: 350cd/m2 Max Contrast Ratio: 100000:1 (DCR) Port: VGA, HDMI Response Time: 5s Resolution: 1920×1080 Colors: 16.7M (6-bit+Hi+FRC) Consumption: 12W","रू. 6,200","| Brand New","1 years ago","DigitalDen"
"Compaq Monitor 18.5""","Compaq Monitor 18.5"" LCD Inpur : VGA and Display port","रू. 6,800","| Used","7 months ago","One Touch Solution"
"GIGABYTE G27Q 27"" 144Hz 1440P 2K Gaming Monitor","Instagram:gamerz_hub_nepal GIGABYTE G27Q 27"" 144Hz 1440P Gaming Monitor, 2560 x 1440 IPS Display, 1ms (MPRT) Response Time, 92% DCI-P3, VESA Display HDR400, FreeSync Premium 27"" 2560 x 1440 IPS Display 144Hz Refresh Rate, 1ms (MPRT) Response Time Smooth Gameplay with AMD FreeSync Premium Studio Grade VESA Display HDR400 and 92% DCI-P3 (120% sRGB) Color Gamut GIGABYTE Classic Tactical Features with OSD Sidekick GIGABYTE Auto-Update Ergonomic Design with Tilt and Height Adjustments Low Blue Light","रू. 49,999","| Brand New","6 months ago","Gamerz Hub Nepal"
"HiTech 19"" Inch Led Hd Monitor, Vga + Hdmi Input","HiTech 19"" Inch Led Monitor, VGA + HDMI Input, HD, Anti Glare 1 Year Company Warranty Brand: Hitech Panel size: 19"" 409.8x230.4mm(HxV) Viewing Angle: H160/V140 Max Brightness: 350cd/m2 Max Contrast Ratio: 100000:1(DCR) Port: VGA,HDMI,AC Response Time: 5S Resolution: 1368x768 Colours: 16.7M (6-bit+Hi+FRC) Consumption: 12W Monitor size: 48.26CM Anti Glare Screen Stand by less than 0.5W","रू. 8,200","| Brand New","2 years ago","Rojeko Mart"
"Zillion 19″ FHD 1080P LED Monitor 16:9, VGA Input","Brand: Zillion Model: ZL1910 (19″ LED Monitor 16:9) 5000:1 Contrast Ratio 1080P Full HD Auto Resolution Detection 5ms Refresh Rate Multilingual OSD Zize: 492x103x357mm Input: 1x Vga Port","रू. 7,499","| Brand New","2 years ago","Rojeko Mart"
"Desktop Computer I3 With Monitor Low Cost","Specification:: 1 Year Free Services: Mother Board 61 With HDMI Port CPU I3(3th Generation)With Cooling Fan Ram 4GB(DDR-3) Casing ATX SSD Card 256GB LED Monitor 19' Keyboard Multimedia(USB) Mouse (USB) Mouse Pad Operating System Windows 10 Windows 11 ' EG COMPUTER TRADERS Maitidevi, Kathmandu Cell No ; 9851117163,9801117163 Email Add : egcomputer63@gmail.com","रू. 18,999","| Brand New","1 years ago","EG COMPUTER TRADERS"
"19 Inch Monitor","19 inch monitor best quality whatsapp 9851102809","रू. 6,500","| Brand New","2 years ago","Total It Center"
"MSI Optix G273QF Gaming Monitor","(27"" 2K QHD Borderless | IPS Panel | 165Hz | 1ms | 93% DCI-P3 & 118% sRGB Color Gamut | NVIDIA G-SYNC Compatible | Eyecare)","रू. 49,500","| Brand New","7 months ago","PCmag"
"MSI PRO MP242C Curved Monitor","(23.8"" Full HD Borderless | 1500R Curved | 75Hz | 1ms | 98% sRGB Color Gamut | Eyecare | VGA & HDMI Port | Built in 2x 2W Speaker)","रू. 24,500","| Brand New","7 months ago","PCmag"
"BenQ PD3205U Professional Designer Monitor 31.5""4k","Screen Size 31.5 Inches Display Resolution Maximum 3840 x 2160 Brand BenQ Special Feature Easily access input modes, industry standard color settings, and other features. The Hotkey Puck G2 makes navigating your screen settings., HDR10 gets better results more efficiently when you preview the HDR effect on video while editing., Displaying Details Uniformity, Calman Verified/ Pantone Validated and Pantone SkinTone ValidatedEasily access input modes, industry standard color settings, and other fea","रू. 1,29,000","| Brand New","7 months ago","PCmag"
"BenQ SW240 Photography Monitor (24.1"" FHD+ | IPS","Screen Size 24.1 Inches Display Resolution Maximum 1920x1200 Brand BenQ Special Feature 3D Refresh Rate 60 Hz About this item Resolution: 1920x1200, Response Time : 5 ms (GtG), Refresh Rate : 60Hz DVI DVI-DL x1, HDMI HDMI (v1.4)x1, DisplayPort DisplayPort (v1.2) x1, USB 3.0 Hub USB Downstream x 2, USB 3.0 Hub USB Upstream x1 Card Reader SD/MMC type Support Format: SD/SDHC/SDXC/MMC 3years Benq Warranty, GST Paid Bill","रू. 70,000","| Brand New","7 months ago","PCmag"
"BenQ GW2283 Monitor","(21.5"" Full HD Borderless | IPS Panel | 60Hz | 5ms | Close to 100% sRGB Color Gamut | Built in Speaker | Eyecare)","रू. 17,000","| Brand New","7 months ago","PCmag"
"MSI Optix G27C7 27"" FHD Gaming Monitor","1500R Curved Gaming display | 165Hz Refresh Rate | AMD FreeSync | 178° Viewing Angle","रू. 44,500","| Brand New","7 months ago","PCmag"
"Huntkey Monitor 24""","178°ResponMse Time: Response time (typical): 5 ms Brightness: Brightness: 250cd/㎡ Aspect Ratio: 16:9 Display Type: Display Type: LED backlight Display Resolution: Resolution: 1920*1080 Display Size: 27 inch Others: Shape: Wide Screen MonitorPanel Type: VAVESA/Wall Mounting: Yes (100*100mm)Ports: VGA+HDMI Static Contrast Ratio: 3000:1 (Typical)Color Gamut (NTSC 1976): 72%DimensionsNet Weight: 2.3kgColor: BlackColor Support: 16.7M.","रू. 18,000","| Brand New","7 months ago","PCmag"
"BenQ Mobiuz EX2510s Monitor","(24"" Full HD Borderless | IPS Panel | 165Hz | 1ms | 72% NTSC Color Gamut | 2x 2.5W Speaker | Height Adjustment)","रू. 40,500","| Brand New","7 months ago","PCmag"
"BenQ EW2480 Gaming Monitor","(23.8"" Full HD Narrow Bezel | IPS Panel | HDRi | 75Hz | 5ms | Close to 100% sRGB Color Gamut | 2x 2.5W Built in Speaker | AMD FreeSync | VESA Ready | Eyecare)","रू. 27,000","| Brand New","7 months ago","PCmag"
"MSI Optix G281UV Gaming & Professional Monitor","(27.9"" 4K UHD Borderless | IPS Panel | 60Hz | 4ms | 94.91% DCI-P3, 91.36 Adobe RGB & 122.54% sRGB Color Gamut | 1.07 Billion Color Display | VESA DisplayHDR 400 | AMD FreeSync | Eyecare)","रू. 60,000","| Brand New","7 months ago","PCmag"
"MSI Optix G244F Monitor","(24"" Full HD | Rapid IPS Panel | 170Hz | 1ms | 122.88% sRGB Color Gamut | AMD FreeSync | Eyecare)","रू. 29,500","| Brand New","7 months ago","PCmag"
"BenQ PD2705Q Designer Monitor (27"" 2K | IPS Panel","BenQ PD2705Q Designer Monitor (27"" 2K | IPS Panel | 100% sRGB Color Gamut | USB Type-C | Height Adjustment | 90° Rotation | 2x 2W Speaker | Eyecare)","रू. 67,000","| Brand New","7 months ago","PCmag"
"MSI Optix G241V E2 Gaming Monitor 24 Inch","MSI Optix G241V E2 Gaming Monitor (23.8"" Full HD Borderless | IPS Panel | 75Hz | 1ms | 81.2% DCI-P3 & 102.4% sRGB Color Gamut | AMD FreeSync | Eyecare)","रू. 22,500","| Brand New","7 months ago","PCmag"
"ACER ED323QUR 32"" WQHD CURVE MONITOR 144HZ","About this item 31.5 inches WQHD (2560 x 1440) 1800R curved Widescreen VA monitor AMD Radeon free Sync technology Refresh Rate: 144Hz Using Display port Zero frame curved design; 4ms response time; ergonomic tilt: 5 degree to 15 degree Ports: 1 x Display Port, 1 x HDMI 1. 4 and 1 x DVI (w/HDCP)","रू. 60,000","| Brand New","1 years ago","Bagmati Office Suppliers Https://Bagmatisuppliers.Com.Np"
"Dell 19"" Branded Monitor On Sale","Dell Original 19"" LED Monitor on sale @ just 4,000 Its original Dell monitor comes in Dell Branded Computer. Not any problem. with vga and power cable @ 4500 Contact me @ 9851026283","रू. 4,000","| Used","26 days ago","Madan Dhungana"
